#LB_label,#LA_label,#ID,ChargeTransfer,la_nB,nO,la_C-026,la_nHAcc,C-041,la_AMW,AMW,la_Mv,nPyrroles,TPSA(NO),la_Me,nRSR,nCt,nHDon,C-035,nPyridines,C-006,Total_MW,nCIR,la_nH,nBT,nR=Cs,la_Mp,nRNHR,nRCONR2,C-020,nCrt,RBN,C-033,nRNH2,Ui,nArNH2,H-051,nC,nR=Ct,nPyrazines,nCL,F-085,C-002,H-047,nBnz,ALOGP,AMR,nR08,nR12,nR09,C-005,C-027,C-028,C-019,C-016,la_nBT,la_H-050,la_Hy,la_nCL,la_nBO,la_F-084,la_nX,la_nSK,MW,la_nBnz,la_ARR,la_nC,la_nHM,la_MLOGP,la_Ms,la_nAT,la_nAB,la_nBM
68,2,C9H7NO:AlH3,-0.11892,0,1,0,0,0,7.5,8.06,0.63,0,32.86,0.86,0,0,1,0,0,0,175.18,3,3,19,0,1.25,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,145.17,0,0.0,0,1,-1.041,2.0,4,0,0
68,3,C9H7NO:C18F15Al,-0.13718,0,1,15,15,0,15.53,8.06,0.76,0,32.86,1.19,0,0,1,0,0,0,673.33,3,0,19,0,0.78,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,145.17,3,0.5,18,1,7.875,4.43,34,18,18
68,4,C9H7NO:C3H9Al,-0.10048,0,1,0,0,0,5.55,8.06,0.56,0,32.86,0.93,0,0,1,0,0,0,217.27,3,9,19,0,0.79,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,145.17,0,0.0,3,1,1.364,1.69,13,0,0
68,5,C9H7NO:C2H5AlCl2,-0.1287,0,1,0,0,0,12.7,8.06,0.71,0,32.86,0.99,0,0,1,0,0,0,272.12,3,5,19,0,1.02,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,9,0,-0.359,2,4,0,2,5,145.17,0,0.0,2,1,1.817,2.5,10,0,0
68,6,C9H7NO:BH3,-0.2864,1,1,0,0,0,3.46,8.06,0.42,0,32.86,0.91,0,0,1,0,0,0,159.01,3,3,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,145.17,0,0.0,0,0,-1.041,2.0,4,0,0
68,7,C9H7NO:BF3,-0.21148,1,1,0,3,0,16.95,8.06,0.51,0,32.86,1.3,0,0,1,0,0,0,212.98,3,0,19,0,0.67,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,145.17,0,0.0,0,0,0.546,6.33,4,0,0
68,8,C9H7NO:BCl3,-0.28152,1,1,0,0,0,29.29,8.06,0.95,0,32.86,1.16,0,0,1,0,0,0,262.33,3,0,19,0,1.36,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,0,0.0,3,3,0,3,4,145.17,0,0.0,0,0,1.364,3.42,4,0,0
68,9,C9H7NO:BBr3,-0.27146,1,1,0,0,0,62.63,8.06,1.24,0,32.86,1.09,0,0,1,0,0,0,395.68,3,0,19,0,1.73,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,145.17,0,0.0,0,0,2.026,2.4,4,0,0
68,10,C9H7NO:C18BF15,-0.32594,1,1,18,15,0,15.06,8.06,0.73,0,32.86,1.2,0,0,1,0,0,0,657.16,3,0,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,145.17,3,0.5,18,0,7.875,4.45,34,18,18
68,11,C9H7NO:BI3,-0.24324,1,1,0,0,0,97.88,8.06,1.49,0,32.86,0.97,0,0,1,0,0,0,536.68,3,0,19,0,2.71,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,145.17,0,0.0,0,0,2.604,1.92,4,0,0
68,12,C9H7NO:O2S,-0.04564,0,1,0,2,0,21.36,8.06,0.7,0,32.86,1.24,0,0,1,0,0,0,209.24,3,0,19,0,0.85,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,6,1,1.297,42.182,0,0,1,0,0,0,0,0,2,0,0.0,0,2,0,0,3,145.17,0,0.0,0,0,-2.379,5.28,3,0,2
69,1,C10H9NO:AlCl3,-0.12416,0,1,0,0,0,33.33,7.58,1.16,0,22.0,1.1,0,0,0,0,0,0,292.53,3,0,22,0,1.89,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,159.2,0,0.0,0,1,1.364,3.28,4,0,0
69,2,C10H9NO:AlH3,-0.10052,0,1,0,0,0,7.5,7.58,0.63,0,22.0,0.86,0,0,0,0,0,0,189.21,3,3,22,0,1.25,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,159.2,0,0.0,0,1,-1.041,2.0,4,0,0
69,3,C10H9NO:C18F15Al,-0.1095,0,1,15,15,0,15.53,7.58,0.76,0,22.0,1.19,0,0,0,0,0,0,687.36,3,0,22,0,0.78,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,159.2,3,0.5,18,1,7.875,4.43,34,18,18
69,4,C10H9NO:C3H9Al,-0.08118,0,1,0,0,0,5.55,7.58,0.56,0,22.0,0.93,0,0,0,0,0,0,231.3,3,9,22,0,0.79,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,12,0,-0.646,0,3,0,0,4,159.2,0,0.0,3,1,1.364,1.69,13,0,0
69,5,C10H9NO:C2H5AlCl2,-0.10934,0,1,0,0,0,12.7,7.58,0.71,0,22.0,0.99,0,0,0,0,0,0,286.15,3,5,22,0,1.02,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,9,0,-0.359,2,4,0,2,5,159.2,0,0.0,2,1,1.817,2.5,10,0,0
69,6,C10H9NO:BH3,-0.26662,1,1,0,0,0,3.46,7.58,0.42,0,22.0,0.91,0,0,0,0,0,0,173.04,3,3,22,0,0.72,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,159.2,0,0.0,0,0,-1.041,2.0,4,0,0
69,7,C10H9NO:BF3,-0.20746,1,1,0,3,0,16.95,7.58,0.51,0,22.0,1.3,0,0,0,0,0,0,227.01,3,0,22,0,0.67,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,159.2,0,0.0,0,0,0.546,6.33,4,0,0
69,8,C10H9NO:BCl3,-0.26022,1,1,0,0,0,29.29,7.58,0.95,0,22.0,1.16,0,0,0,0,0,0,276.36,3,0,22,0,1.36,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,159.2,0,0.0,0,0,1.364,3.42,4,0,0
69,9,C10H9NO:BBr3,-0.24884,1,1,0,0,0,62.63,7.58,1.24,0,22.0,1.09,0,0,0,0,0,0,409.71,3,0,22,0,1.73,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,159.2,0,0.0,0,0,2.026,2.4,4,0,0
69,10,C10H9NO:C18BF15,-0.2892,1,1,18,15,0,15.06,7.58,0.73,0,22.0,1.2,0,0,0,0,0,0,671.19,3,0,22,0,0.72,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,159.2,3,0.5,18,0,7.875,4.45,34,18,18
69,11,C10H9NO:BI3,-0.21384,1,1,0,0,0,97.88,7.58,1.49,0,22.0,0.97,0,0,0,0,0,0,550.71,3,0,22,0,2.71,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,159.2,0,0.0,0,0,2.604,1.92,4,0,0
69,12,C10H9NO:O2S,-0.05754,0,1,0,2,0,21.36,7.58,0.7,0,22.0,1.24,0,0,0,0,0,0,223.27,3,0,22,0,0.85,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,9,1,1.503,47.079,0,0,1,1,0,0,0,0,2,0,0.0,0,2,0,0,3,159.2,0,0.0,0,0,-2.379,5.28,3,0,2
70,1,C9H6NOF:AlCl3,-0.13688,0,1,0,0,0,33.33,9.06,1.16,0,32.86,1.1,0,0,1,0,0,0,296.49,3,0,19,0,1.89,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,0,0.0,3,3,0,3,4,163.16,0,0.0,0,1,1.364,3.28,4,0,0
70,2,C9H6NOF:AlH3,-0.116,0,1,0,0,0,7.5,9.06,0.63,0,32.86,0.86,0,0,1,0,0,0,193.17,3,3,19,0,1.25,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,163.16,0,0.0,0,1,-1.041,2.0,4,0,0
70,3,C9H6NOF:C18F15Al,-0.13362,0,1,15,15,0,15.53,9.06,0.76,0,32.86,1.19,0,0,1,0,0,0,691.32,3,0,19,0,0.78,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,163.16,3,0.5,18,1,7.875,4.43,34,18,18
70,4,C9H6NOF:C3H9Al,-0.09708,0,1,0,0,0,5.55,9.06,0.56,0,32.86,0.93,0,0,1,0,0,0,235.26,3,9,19,0,0.79,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,163.16,0,0.0,3,1,1.364,1.69,13,0,0
70,5,C9H6NOF:C2H5AlCl2,-0.12002,0,1,0,0,0,12.7,9.06,0.71,0,32.86,0.99,0,0,1,0,0,0,290.11,3,5,19,0,1.02,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,9,0,-0.359,2,4,0,2,5,163.16,0,0.0,2,1,1.817,2.5,10,0,0
70,6,C9H6NOF:BH3,-0.28294,1,1,0,0,0,3.46,9.06,0.42,0,32.86,0.91,0,0,1,0,0,0,177.0,3,3,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,163.16,0,0.0,0,0,-1.041,2.0,4,0,0
70,7,C9H6NOF:BF3,-0.20068,1,1,0,3,0,16.95,9.06,0.51,0,32.86,1.3,0,0,1,0,0,0,230.97,3,0,19,0,0.67,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,163.16,0,0.0,0,0,0.546,6.33,4,0,0
70,8,C9H6NOF:BCl3,-0.27712,1,1,0,0,0,29.29,9.06,0.95,0,32.86,1.16,0,0,1,0,0,0,280.32,3,0,19,0,1.36,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,0,0.0,3,3,0,3,4,163.16,0,0.0,0,0,1.364,3.42,4,0,0
70,9,C9H6NOF:BBr3,-0.26876,1,1,0,0,0,62.63,9.06,1.24,0,32.86,1.09,0,0,1,0,0,0,413.67,3,0,19,0,1.73,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,163.16,0,0.0,0,0,2.026,2.4,4,0,0
70,10,C9H6NOF:C18BF15,-0.32092,1,1,18,15,0,15.06,9.06,0.73,0,32.86,1.2,0,0,1,0,0,0,675.15,3,0,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,163.16,3,0.5,18,0,7.875,4.45,34,18,18
70,11,C9H6NOF:BI3,-0.2376,1,1,0,0,0,97.88,9.06,1.49,0,32.86,0.97,0,0,1,0,0,0,554.67,3,0,19,0,2.71,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,5,1,1.502,42.398,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,163.16,0,0.0,0,0,2.604,1.92,4,0,0
71,1,C10H8NOF:AlCl3,-0.12184,0,1,0,0,0,33.33,8.44,1.16,0,22.0,1.1,0,0,0,0,0,0,310.52,3,0,22,0,1.89,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,177.19,0,0.0,0,1,1.364,3.28,4,0,0
71,2,C10H8NOF:AlH3,-0.09774,0,1,0,0,0,7.5,8.44,0.63,0,22.0,0.86,0,0,0,0,0,0,207.2,3,3,22,0,1.25,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,177.19,0,0.0,0,1,-1.041,2.0,4,0,0
71,3,C10H8NOF:C18F15Al,-0.12482,0,1,15,15,0,15.53,8.44,0.76,0,22.0,1.19,0,0,0,0,0,0,705.35,3,0,22,0,0.78,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,177.19,3,0.5,18,1,7.875,4.43,34,18,18
71,4,C10H8NOF:C3H9Al,-0.07766,0,1,0,0,0,5.55,8.44,0.56,0,22.0,0.93,0,0,0,0,0,0,249.29,3,9,22,0,0.79,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,12,0,-0.646,0,3,0,0,4,177.19,0,0.0,3,1,1.364,1.69,13,0,0
71,5,C10H8NOF:C2H5AlCl2,-0.10696,0,1,0,0,0,12.7,8.44,0.71,0,22.0,0.99,0,0,0,0,0,0,304.14,3,5,22,0,1.02,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,9,0,-0.359,2,4,0,2,5,177.19,0,0.0,2,1,1.817,2.5,10,0,0
71,6,C10H8NOF:BH3,-0.26324,1,1,0,0,0,3.46,8.44,0.42,0,22.0,0.91,0,0,0,0,0,0,191.03,3,3,22,0,0.72,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,177.19,0,0.0,0,0,-1.041,2.0,4,0,0
71,7,C10H8NOF:BF3,-0.19852,1,1,0,3,0,16.95,8.44,0.51,0,22.0,1.3,0,0,0,0,0,0,245.0,3,0,22,0,0.67,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,177.19,0,0.0,0,0,0.546,6.33,4,0,0
71,8,C10H8NOF:BCl3,-0.25636,1,1,0,0,0,29.29,8.44,0.95,0,22.0,1.16,0,0,0,0,0,0,294.35,3,0,22,0,1.36,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,177.19,0,0.0,0,0,1.364,3.42,4,0,0
71,9,C10H8NOF:BBr3,-0.24582,1,1,0,0,0,62.63,8.44,1.24,0,22.0,1.09,0,0,0,0,0,0,427.7,3,0,22,0,1.73,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,177.19,0,0.0,0,0,2.026,2.4,4,0,0
71,11,C10H8NOF:BI3,-0.20712,1,1,0,0,0,97.88,8.44,1.49,0,22.0,0.97,0,0,0,0,0,0,568.7,3,0,22,0,2.71,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,177.19,0,0.0,0,0,2.604,1.92,4,0,0
71,12,C10H8NOF:O2S,-0.05198,0,1,0,2,0,21.36,8.44,0.7,0,22.0,1.24,0,0,0,0,0,0,241.26,3,0,22,0,0.85,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,8,1,1.708,47.295,0,0,1,1,0,0,0,0,2,0,0.0,0,2,0,0,3,177.19,0,0.0,0,0,-2.379,5.28,3,0,2
72,1,C9H5NOF2:AlCl3,-0.13606,0,1,0,0,0,33.33,10.06,1.16,0,32.86,1.1,0,0,1,0,0,0,314.48,3,0,19,0,1.89,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,0,0.0,3,3,0,3,4,181.15,0,0.0,0,1,1.364,3.28,4,0,0
72,2,C9H5NOF2:AlH3,-0.11554,0,1,0,0,0,7.5,10.06,0.63,0,32.86,0.86,0,0,1,0,0,0,211.16,3,3,19,0,1.25,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,181.15,0,0.0,0,1,-1.041,2.0,4,0,0
72,3,C9H5NOF2:C18F15Al,-0.1158,0,1,15,15,0,15.53,10.06,0.76,0,32.86,1.19,0,0,1,0,0,0,709.31,3,0,19,0,0.78,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,181.15,3,0.5,18,1,7.875,4.43,34,18,18
72,4,C9H5NOF2:C3H9Al,-0.09714,0,1,0,0,0,5.55,10.06,0.56,0,32.86,0.93,0,0,1,0,0,0,253.25,3,9,19,0,0.79,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,12,0,-0.646,0,3,0,0,4,181.15,0,0.0,3,1,1.364,1.69,13,0,0
72,5,C9H5NOF2:C2H5AlCl2,-0.12248,0,1,0,0,0,12.7,10.06,0.71,0,32.86,0.99,0,0,1,0,0,0,308.1,3,5,19,0,1.02,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,9,0,-0.359,2,4,0,2,5,181.15,0,0.0,2,1,1.817,2.5,10,0,0
72,6,C9H5NOF2:BH3,-0.28342,1,1,0,0,0,3.46,10.06,0.42,0,32.86,0.91,0,0,1,0,0,0,194.99,3,3,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,3,0.0,0,0,0,0,1,181.15,0,0.0,0,0,-1.041,2.0,4,0,0
72,7,C9H5NOF2:BF3,-0.20256,1,1,0,3,0,16.95,10.06,0.51,0,32.86,1.3,0,0,1,0,0,0,248.96,3,0,19,0,0.67,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,181.15,0,0.0,0,0,0.546,6.33,4,0,0
72,8,C9H5NOF2:BCl3,-0.27622,1,1,0,0,0,29.29,10.06,0.95,0,32.86,1.16,0,0,1,0,0,0,298.31,3,0,19,0,1.36,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,0,0.0,3,3,0,3,4,181.15,0,0.0,0,0,1.364,3.42,4,0,0
72,9,C9H5NOF2:BBr3,-0.26658,1,1,0,0,0,62.63,10.06,1.24,0,32.86,1.09,0,0,1,0,0,0,431.66,3,0,19,0,1.73,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,181.15,0,0.0,0,0,2.026,2.4,4,0,0
72,10,C9H5NOF2:C18BF15,-0.30452,1,1,18,15,0,15.06,10.06,0.73,0,32.86,1.2,0,0,1,0,0,0,693.14,3,0,19,0,0.72,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,36,0,-0.525,0,36,15,15,34,181.15,3,0.5,18,0,7.875,4.45,34,18,18
72,11,C9H5NOF2:BI3,-0.23178,1,1,0,0,0,97.88,10.06,1.49,0,32.86,0.97,0,0,1,0,0,0,572.66,3,0,19,0,2.71,0,0,0,0,0,0,0,3.17,0,0,9,1,0,0,0,0,4,1,1.708,42.615,0,0,1,0,0,0,0,0,3,0,0.0,0,3,0,3,4,181.15,0,0.0,0,0,2.604,1.92,4,0,0
73,1,C10H7NOF2:AlCl3,-0.12106,0,1,0,0,0,33.33,9.29,1.16,0,22.0,1.1,0,0,0,0,0,0,328.51,3,0,22,0,1.89,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,195.18,0,0.0,0,1,1.364,3.28,4,0,0
73,2,C10H7NOF2:AlH3,-0.09744,0,1,0,0,0,7.5,9.29,0.63,0,22.0,0.86,0,0,0,0,0,0,225.19,3,3,22,0,1.25,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,195.18,0,0.0,0,1,-1.041,2.0,4,0,0
73,3,C10H7NOF2:C18F15Al,-0.12404,0,1,15,15,0,15.53,9.29,0.76,0,22.0,1.19,0,0,0,0,0,0,723.34,3,0,22,0,0.78,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,36,0,-0.525,0,36,15,15,34,195.18,3,0.5,18,1,7.875,4.43,34,18,18
73,4,C10H7NOF2:C3H9Al,-0.07812,0,1,0,0,0,5.55,9.29,0.56,0,22.0,0.93,0,0,0,0,0,0,267.28,3,9,22,0,0.79,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,12,0,-0.646,0,3,0,0,4,195.18,0,0.0,3,1,1.364,1.69,13,0,0
73,5,C10H7NOF2:C2H5AlCl2,-0.11096,0,1,0,0,0,12.7,9.29,0.71,0,22.0,0.99,0,0,0,0,0,0,322.13,3,5,22,0,1.02,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,9,0,-0.359,2,4,0,2,5,195.18,0,0.0,2,1,1.817,2.5,10,0,0
73,6,C10H7NOF2:BH3,-0.26388,1,1,0,0,0,3.46,9.29,0.42,0,22.0,0.91,0,0,0,0,0,0,209.02,3,3,22,0,0.72,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,3,0.0,0,0,0,0,1,195.18,0,0.0,0,0,-1.041,2.0,4,0,0
73,7,C10H7NOF2:BF3,-0.20066,1,1,0,3,0,16.95,9.29,0.51,0,22.0,1.3,0,0,0,0,0,0,262.99,3,0,22,0,0.67,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,195.18,0,0.0,0,0,0.546,6.33,4,0,0
73,8,C10H7NOF2:BCl3,-0.25536,1,1,0,0,0,29.29,9.29,0.95,0,22.0,1.16,0,0,0,0,0,0,312.34,3,0,22,0,1.36,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,0,0.0,3,3,0,3,4,195.18,0,0.0,0,0,1.364,3.42,4,0,0
73,9,C10H7NOF2:BBr3,-0.24386,1,1,0,0,0,62.63,9.29,1.24,0,22.0,1.09,0,0,0,0,0,0,445.69,3,0,22,0,1.73,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,195.18,0,0.0,0,0,2.026,2.4,4,0,0
73,11,C10H7NOF2:BI3,-0.20078,1,1,0,0,0,97.88,9.29,1.49,0,22.0,0.97,0,0,0,0,0,0,586.69,3,0,22,0,2.71,0,1,0,0,0,0,0,3.17,0,0,10,1,0,0,0,0,7,1,1.914,47.512,0,0,1,1,0,0,0,0,3,0,0.0,0,3,0,3,4,195.18,0,0.0,0,0,2.604,1.92,4,0,0
74,1,C17H12N2O:AlCl3,-0.1419,0,1,0,0,0,33.33,8.13,1.16,0,48.65,1.1,0,0,2,0,0,0,393.64,6,0,35,1,1.89,0,0,0,0,0,0,0,4.0,0,0,17,2,0,0,0,0,10,2,2.503,80.702,0,0,2,0,0,0,1,0,3,0,0.0,3,3,0,3,4,260.31,0,0.0,0,1,1.364,3.28,4,0,0
74,2,C17H12N2O:AlH3,-0.13078,0,1,0,0,0,7.5,8.13,0.63,0,48.65,0.86,0,0,2,0,0,0,290.32,6,3,35,1,1.25,0,0,0,0,0,0,0,4.0,0,0,17,2,0,0,0,0,10,2,2.503,80.702,0,0,2,0,0,0,1,0,3,3,0.0,0,0,0,0,1,260.31,0,0.0,0,1,-1.041,2.0,4,0,0
74,3,C17H12N2O:C18F15Al,-0.15146,0,1,15,15,0,15.53,8.13,0.76,0,48.65,1.19,0,0,2,0,0,0,788.47,6,0,35,1,0.78,0,0,0,0,0,0,0,4.0,0,0,17,2,0,0,0,0,10,2,2.503,80.702,0,0,2,0,0,0,1,0,36,0,-0.525,0,36,15,15,34,260.31,3,0.5,18,1,7.875,4.43,34,18,18
74,4,C17H12N2O:C3H9Al,-0.11644,0,1,0,0,0,5.55,8.13,0.56,0,48.65,0.93,0,0,2,0,0,0,332.41,6,9,35,1,0.79,0,0,0,0,0,0,0,4.0,0,0,17,2,0,0,0,0,10,2,2.503,80.702,0,0,2,0,0,0,1,0,12,0,-0.646,0,3,0,0,4,260.31,0,0.0,3,1,1.364,1.69,13,0,0
