#LB_label,#LA_label,#ID,ChargeTransfer,la_Me,la_nB,nO,la_nHM,la_Ui,la_nHAcc,la_AMW,C-041,AMW,nPyrroles,la_Mv,TPSA(NO),la_nF,nRSR,nCt,nHDon,C-033,nPyridines,C-006,la_nX,la_Ms,H-051,nX,la_MW,la_Mp,la_nAB,nF,C-027,nPyrazines,la_C-026,nCIC,ARR,H-049,nArNH2,nH,RBF,la_F-084,nRCO,nCrt,Total_MW,la_nBM,la_nBnz,la_LAI,la_ARR,la_RBF
34,7,C4H3NOS2:BF3,-0.0035,1.3,1,1,0,0.0,3,16.95,1,13.2,0,0.51,32.86,3,0,0,1,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,213.03,0,0,0,0.0,0.0
34,8,C4H3NOS2:BCl3,-0.00654,1.16,1,1,0,0.0,0,29.29,1,13.2,0,0.95,32.86,0,0,0,1,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,3,0.0,0,0,0,262.38,0,0,0,0.0,0.0
34,10,C4H3NOS2:C18BF15,-0.28238,1.2,1,1,0,4.248,15,15.06,1,13.2,0,0.73,32.86,15,0,0,1,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,3,0.0,15,0,0,657.21,18,3,1,0.5,0.083
35,1,C5H11N:AlCl3,-0.14708,1.1,0,0,1,0.0,0,33.33,0,5.01,0,1.16,3.24,0,0,0,0,0,0,2,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,218.5,0,0,0,0.0,0.0
35,2,C5H11N:AlH3,-0.14432,0.86,0,0,1,0.0,0,7.5,0,5.01,0,0.63,3.24,0,0,0,0,0,0,2,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,115.18,0,0,0,0.0,0.0
35,3,C5H11N:C18F15Al,-0.1604,1.19,0,0,1,4.248,15,15.53,0,5.01,0,0.76,3.24,15,0,0,0,0,0,2,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,11,0.0,15,0,0,613.33,18,3,1,0.5,0.083
35,4,C5H11N:C3H9Al,-0.13326,0.93,0,0,1,0.0,0,5.55,0,5.01,0,0.56,3.24,0,0,0,0,0,0,2,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,157.27,0,0,0,0.0,0.0
35,5,C5H11N:C2H5AlCl2,-0.14238,0.99,0,0,1,0.0,0,12.7,0,5.01,0,0.71,3.24,0,0,0,0,0,0,2,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,212.12,0,0,0,0.0,0.0
35,6,C5H11N:BH3,-0.335,0.91,1,0,0,0.0,0,3.46,0,5.01,0,0.42,3.24,0,0,0,0,0,0,2,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,99.01,0,0,0,0.0,0.0
35,7,C5H11N:BF3,-0.2929,1.3,1,0,0,0.0,3,16.95,0,5.01,0,0.51,3.24,3,0,0,0,0,0,2,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,152.98,0,0,0,0.0,0.0
35,8,C5H11N:BCl3,-0.2996,1.16,1,0,0,0.0,0,29.29,0,5.01,0,0.95,3.24,0,0,0,0,0,0,2,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,202.33,0,0,0,0.0,0.0
35,9,C5H11N:BBr3,-0.28536,1.09,1,0,0,0.0,0,62.63,0,5.01,0,1.24,3.24,0,0,0,0,0,0,2,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,335.68,0,0,0,0.0,0.0
35,10,C5H11N:C18BF15,-0.35034,1.2,1,0,0,4.248,15,15.06,0,5.01,0,0.73,3.24,15,0,0,0,0,0,2,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,11,0.0,15,0,0,597.16,18,3,1,0.5,0.083
35,11,C5H11N:BI3,-0.26196,0.97,1,0,0,0.0,0,97.88,0,5.01,0,1.49,3.24,0,0,0,0,0,0,2,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,476.68,0,0,0,0.0,0.0
35,12,C5H11N:O2S,-0.20302,1.24,0,0,0,1.585,2,21.36,0,5.01,0,0.7,3.24,0,0,0,0,0,0,2,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,11,0.0,0,0,0,149.24,2,0,0,0.0,0.0
36,1,C7H15N:AlCl3,-0.1473,1.1,0,0,1,0.0,0,33.33,0,4.92,0,1.16,3.24,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,246.56,0,0,0,0.0,0.0
36,2,C7H15N:AlH3,-0.14216,0.86,0,0,1,0.0,0,7.5,0,4.92,0,0.63,3.24,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,143.24,0,0,0,0.0,0.0
36,3,C7H15N:C18F15Al,-0.16,1.19,0,0,1,4.248,15,15.53,0,4.92,0,0.76,3.24,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,15,0.0,15,0,0,641.39,18,3,1,0.5,0.083
36,4,C7H15N:C3H9Al,-0.1302,0.93,0,0,1,0.0,0,5.55,0,4.92,0,0.56,3.24,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,185.33,0,0,0,0.0,0.0
36,5,C7H15N:C2H5AlCl2,-0.14018,0.99,0,0,1,0.0,0,12.7,0,4.92,0,0.71,3.24,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,240.18,0,0,0,0.0,0.0
36,6,C7H15N:BH3,-0.3284,0.91,1,0,0,0.0,0,3.46,0,4.92,0,0.42,3.24,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,127.07,0,0,0,0.0,0.0
36,7,C7H15N:BF3,-0.2915,1.3,1,0,0,0.0,3,16.95,0,4.92,0,0.51,3.24,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,181.04,0,0,0,0.0,0.0
36,8,C7H15N:BCl3,-0.2964,1.16,1,0,0,0.0,0,29.29,0,4.92,0,0.95,3.24,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,230.39,0,0,0,0.0,0.0
36,9,C7H15N:BBr3,-0.28036,1.09,1,0,0,0.0,0,62.63,0,4.92,0,1.24,3.24,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,363.74,0,0,0,0.0,0.0
36,10,C7H15N:C18BF15,-0.34416,1.2,1,0,0,4.248,15,15.06,0,4.92,0,0.73,3.24,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,15,0.0,15,0,0,625.22,18,3,1,0.5,0.083
36,11,C7H15N:BI3,-0.25654,0.97,1,0,0,0.0,0,97.88,0,4.92,0,1.49,3.24,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,504.74,0,0,0,0.0,0.0
36,12,C7H15N:O2S,-0.20596,1.24,0,0,0,1.585,2,21.36,0,4.92,0,0.7,3.24,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,15,0.0,0,0,0,177.3,2,0,0,0.0,0.0
37,1,C6H13N:AlCl3,-0.1451,1.1,0,0,1,0.0,0,33.33,0,4.96,0,1.16,3.24,0,0,0,0,0,0,2,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,232.53,0,0,0,0.0,0.0
37,2,C6H13N:AlH3,-0.13582,0.86,0,0,1,0.0,0,7.5,0,4.96,0,0.63,3.24,0,0,0,0,0,0,2,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,129.21,0,0,0,0.0,0.0
37,3,C6H13N:C18F15Al,-0.15654,1.19,0,0,1,4.248,15,15.53,0,4.96,0,0.76,3.24,15,0,0,0,0,0,2,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,13,0.0,15,0,0,627.36,18,3,1,0.5,0.083
37,4,C6H13N:C3H9Al,-0.12914,0.93,0,0,1,0.0,0,5.55,0,4.96,0,0.56,3.24,0,0,0,0,0,0,2,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,171.3,0,0,0,0.0,0.0
37,5,C6H13N:C2H5AlCl2,-0.1369,0.99,0,0,1,0.0,0,12.7,0,4.96,0,0.71,3.24,0,0,0,0,0,0,2,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,226.15,0,0,0,0.0,0.0
37,6,C6H13N:BH3,-0.3267,0.91,1,0,0,0.0,0,3.46,0,4.96,0,0.42,3.24,0,0,0,0,0,0,2,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,113.04,0,0,0,0.0,0.0
37,7,C6H13N:BF3,-0.28658,1.3,1,0,0,0.0,3,16.95,0,4.96,0,0.51,3.24,3,0,0,0,0,0,2,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,167.01,0,0,0,0.0,0.0
37,8,C6H13N:BCl3,-0.29546,1.16,1,0,0,0.0,0,29.29,0,4.96,0,0.95,3.24,0,0,0,0,0,0,2,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,216.36,0,0,0,0.0,0.0
37,9,C6H13N:BBr3,-0.28086,1.09,1,0,0,0.0,0,62.63,0,4.96,0,1.24,3.24,0,0,0,0,0,0,2,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,349.71,0,0,0,0.0,0.0
37,10,C6H13N:C18BF15,-0.34208,1.2,1,0,0,4.248,15,15.06,0,4.96,0,0.73,3.24,15,0,0,0,0,0,2,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,13,0.0,15,0,0,611.19,18,3,1,0.5,0.083
37,11,C6H13N:BI3,-0.25642,0.97,1,0,0,0.0,0,97.88,0,4.96,0,1.49,3.24,0,0,0,0,0,0,2,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,490.71,0,0,0,0.0,0.0
37,12,C6H13N:O2S,-0.21432,1.24,0,0,0,1.585,2,21.36,0,4.96,0,0.7,3.24,0,0,0,0,0,0,2,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,13,0.0,0,0,0,163.27,2,0,0,0.0,0.0
38,1,C8H17N:AlCl3,-0.1689,1.1,0,0,1,0.0,0,33.33,0,4.89,0,1.16,3.24,0,0,0,0,0,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,260.59,0,0,0,0.0,0.0
38,2,C8H17N:AlH3,-0.1702,0.86,0,0,1,0.0,0,7.5,0,4.89,0,0.63,3.24,0,0,0,0,0,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,157.27,0,0,0,0.0,0.0
38,3,C8H17N:C18F15Al,-0.18378,1.19,0,0,1,4.248,15,15.53,0,4.89,0,0.76,3.24,15,0,0,0,0,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,1,0.0,0,0,17,0.0,15,0,0,655.42,18,3,1,0.5,0.083
38,4,C8H17N:C3H9Al,-0.15978,0.93,0,0,1,0.0,0,5.55,0,4.89,0,0.56,3.24,0,0,0,0,0,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,199.36,0,0,0,0.0,0.0
38,5,C8H17N:C2H5AlCl2,-0.16446,0.99,0,0,1,0.0,0,12.7,0,4.89,0,0.71,3.24,0,0,0,0,0,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,254.21,0,0,0,0.0,0.0
38,6,C8H17N:BH3,-0.34616,0.91,1,0,0,0.0,0,3.46,0,4.89,0,0.42,3.24,0,0,0,0,0,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,141.1,0,0,0,0.0,0.0
38,7,C8H17N:BF3,-0.28988,1.3,1,0,0,0.0,3,16.95,0,4.89,0,0.51,3.24,3,0,0,0,0,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,195.07,0,0,0,0.0,0.0
38,8,C8H17N:BCl3,-0.30348,1.16,1,0,0,0.0,0,29.29,0,4.89,0,0.95,3.24,0,0,0,0,0,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,244.42,0,0,0,0.0,0.0
38,9,C8H17N:BBr3,-0.29156,1.09,1,0,0,0.0,0,62.63,0,4.89,0,1.24,3.24,0,0,0,0,0,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,377.77,0,0,0,0.0,0.0
38,10,C8H17N:C18BF15,-0.34422,1.2,1,0,0,4.248,15,15.06,0,4.89,0,0.73,3.24,15,0,0,0,0,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,1,0.0,0,0,17,0.0,15,0,0,639.25,18,3,1,0.5,0.083
38,11,C8H17N:BI3,-0.26912,0.97,1,0,0,0.0,0,97.88,0,4.89,0,1.49,3.24,0,0,0,0,0,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,518.77,0,0,0,0.0,0.0
38,12,C8H17N:O2S,-0.17794,1.24,0,0,0,1.585,2,21.36,0,4.89,0,0.7,3.24,0,0,0,0,0,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,1,0.0,0,0,17,0.0,0,0,0,191.33,2,0,0,0.0,0.0
39,1,C10H6N2S2:AlCl3,-0.15004,1.1,0,0,1,0.0,0,33.33,0,10.92,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,351.65,0,0,0,0.0,0.0
39,2,C10H6N2S2:AlH3,-0.14014,0.86,0,0,1,0.0,0,7.5,0,10.92,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,248.33,0,0,0,0.0,0.0
39,3,C10H6N2S2:C18F15Al,-0.17266,1.19,0,0,1,4.248,15,15.53,0,10.92,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,3,0.938,0,0,6,0.045,15,0,0,746.48,18,3,1,0.5,0.083
39,4,C10H6N2S2:C3H9Al,-0.1298,0.93,0,0,1,0.0,0,5.55,0,10.92,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,290.42,0,0,0,0.0,0.0
39,5,C10H6N2S2:C2H5AlCl2,-0.1375,0.99,0,0,1,0.0,0,12.7,0,10.92,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,345.27,0,0,0,0.0,0.0
39,6,C10H6N2S2:BH3,-0.29986,0.91,1,0,0,0.0,0,3.46,0,10.92,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,232.16,0,0,0,0.0,0.0
39,7,C10H6N2S2:BF3,-0.2695,1.3,1,0,0,0.0,3,16.95,0,10.92,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,286.13,0,0,0,0.0,0.0
39,8,C10H6N2S2:BCl3,-0.2999,1.16,1,0,0,0.0,0,29.29,0,10.92,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,335.48,0,0,0,0.0,0.0
39,9,C10H6N2S2:BBr3,-0.2706,1.09,1,0,0,0.0,0,62.63,0,10.92,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,468.83,0,0,0,0.0,0.0
39,10,C10H6N2S2:C18BF15,-0.3743,1.2,1,0,0,4.248,15,15.06,0,10.92,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,3,0.938,0,0,6,0.045,15,0,0,730.31,18,3,1,0.5,0.083
39,11,C10H6N2S2:BI3,-0.1758,0.97,1,0,0,0.0,0,97.88,0,10.92,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,609.83,0,0,0,0.0,0.0
39,12,C10H6N2S2:O2S,-0.03024,1.24,0,0,0,1.585,2,21.36,0,10.92,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,3,0.938,0,0,6,0.045,0,0,0,282.39,2,0,0,0.0,0.0
40,1,C17H12N2S3:AlCl3,-0.15222,1.1,0,0,1,0.0,0,33.33,0,10.02,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,0,133.33,1.89,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,473.85,0,0,0,0.0,0.0
40,2,C17H12N2S3:AlH3,-0.1436,0.86,0,0,1,0.0,0,7.5,0,10.02,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,0,30.01,1.25,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,370.53,0,0,0,0.0,0.0
40,3,C17H12N2S3:C18F15Al,-0.17296,1.19,0,0,1,4.248,15,15.53,0,10.02,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,0,528.16,0.78,18,0,0,0,15,5,0.769,0,0,12,0.026,15,0,0,868.68,18,3,1,0.5,0.083
40,4,C17H12N2S3:C3H9Al,-0.13136,0.93,0,0,1,0.0,0,5.55,0,10.02,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,0,72.1,0.79,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,412.62,0,0,0,0.0,0.0
40,5,C17H12N2S3:C2H5AlCl2,-0.13512,0.99,0,0,1,0.0,0,12.7,0,10.02,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,0,126.95,1.02,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,467.47,0,0,0,0.0,0.0
40,6,C17H12N2S3:BH3,-0.30196,0.91,1,0,0,0.0,0,3.46,0,10.02,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,0,13.84,0.72,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,354.36,0,0,0,0.0,0.0
40,7,C17H12N2S3:BF3,-0.27276,1.3,1,0,0,0.0,3,16.95,0,10.02,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,0,67.81,0.67,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,408.33,0,0,0,0.0,0.0
40,8,C17H12N2S3:BCl3,-0.30324,1.16,1,0,0,0.0,0,29.29,0,10.02,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,0,117.16,1.36,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,457.68,0,0,0,0.0,0.0
40,9,C17H12N2S3:BBr3,-0.27436,1.09,1,0,0,0.0,0,62.63,0,10.02,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,0,250.51,1.73,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,591.03,0,0,0,0.0,0.0
40,10,C17H12N2S3:C18BF15,-0.37848,1.2,1,0,0,4.248,15,15.06,0,10.02,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,0,511.99,0.72,18,0,0,0,18,5,0.769,0,0,12,0.026,15,0,0,852.51,18,3,1,0.5,0.083
40,11,C17H12N2S3:BI3,-0.18684,0.97,1,0,0,0.0,0,97.88,0,10.02,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,0,391.51,2.71,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,732.03,0,0,0,0.0,0.0
40,12,C17H12N2S3:O2S,-0.03174,1.24,0,0,0,1.585,2,21.36,0,10.02,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,0,64.07,0.85,0,0,0,0,0,5,0.769,0,0,12,0.026,0,0,0,404.59,2,0,0,0.0,0.0
41,1,C10H5N2FS2:AlCl3,-0.1474,1.1,0,0,1,0.0,0,33.33,0,11.82,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,1,133.33,1.89,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,369.64,0,0,0,0.0,0.0
41,2,C10H5N2FS2:AlH3,-0.1387,0.86,0,0,1,0.0,0,7.5,0,11.82,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,1,30.01,1.25,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,266.32,0,0,0,0.0,0.0
41,3,C10H5N2FS2:C18F15Al,-0.16994,1.19,0,0,1,4.248,15,15.53,0,11.82,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,1,528.16,0.78,18,1,0,0,15,3,0.882,0,0,5,0.045,15,0,0,764.47,18,3,1,0.5,0.083
41,4,C10H5N2FS2:C3H9Al,-0.127,0.93,0,0,1,0.0,0,5.55,0,11.82,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,1,72.1,0.79,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,308.41,0,0,0,0.0,0.0
41,5,C10H5N2FS2:C2H5AlCl2,-0.14506,0.99,0,0,1,0.0,0,12.7,0,11.82,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,1,126.95,1.02,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,363.26,0,0,0,0.0,0.0
41,6,C10H5N2FS2:BH3,-0.29666,0.91,1,0,0,0.0,0,3.46,0,11.82,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,1,13.84,0.72,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,250.15,0,0,0,0.0,0.0
41,7,C10H5N2FS2:BF3,-0.26512,1.3,1,0,0,0.0,3,16.95,0,11.82,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,1,67.81,0.67,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,304.12,0,0,0,0.0,0.0
41,8,C10H5N2FS2:BCl3,-0.29578,1.16,1,0,0,0.0,0,29.29,0,11.82,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,1,117.16,1.36,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,353.47,0,0,0,0.0,0.0
41,9,C10H5N2FS2:BBr3,-0.26582,1.09,1,0,0,0.0,0,62.63,0,11.82,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,1,250.51,1.73,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,486.82,0,0,0,0.0,0.0
41,10,C10H5N2FS2:C18BF15,-0.37024,1.2,1,0,0,4.248,15,15.06,0,11.82,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,1,511.99,0.72,18,1,0,0,18,3,0.882,0,0,5,0.045,15,0,0,748.3,18,3,1,0.5,0.083
41,11,C10H5N2FS2:BI3,-0.16482,0.97,1,0,0,0.0,0,97.88,0,11.82,0,1.49,25.78,0,0,0,0,1,0,0,3,1.92,0,1,391.51,2.71,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,627.82,0,0,0,0.0,0.0
41,12,C10H5N2FS2:O2S,-0.0266,1.24,0,0,0,1.585,2,21.36,0,11.82,0,0.7,25.78,0,0,0,0,1,0,0,0,5.28,0,1,64.07,0.85,0,1,0,0,0,3,0.882,0,0,5,0.045,0,0,0,300.38,2,0,0,0.0,0.0
42,1,C17H11N2FS3:AlCl3,-0.14984,1.1,0,0,1,0.0,0,33.33,0,10.54,0,1.16,25.78,0,0,0,0,1,0,0,3,3.28,0,1,133.33,1.89,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,491.84,0,0,0,0.0,0.0
42,2,C17H11N2FS3:AlH3,-0.14072,0.86,0,0,1,0.0,0,7.5,0,10.54,0,0.63,25.78,0,0,0,0,1,0,0,0,2.0,0,1,30.01,1.25,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,388.52,0,0,0,0.0,0.0
42,3,C17H11N2FS3:C18F15Al,-0.1728,1.19,0,0,1,4.248,15,15.53,0,10.54,0,0.76,25.78,15,0,0,0,1,0,0,15,4.43,0,1,528.16,0.78,18,1,0,0,15,5,0.741,0,0,11,0.026,15,0,0,886.67,18,3,1,0.5,0.083
42,4,C17H11N2FS3:C3H9Al,-0.1288,0.93,0,0,1,0.0,0,5.55,0,10.54,0,0.56,25.78,0,0,0,0,1,0,0,0,1.69,0,1,72.1,0.79,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,430.61,0,0,0,0.0,0.0
42,5,C17H11N2FS3:C2H5AlCl2,-0.13688,0.99,0,0,1,0.0,0,12.7,0,10.54,0,0.71,25.78,0,0,0,0,1,0,0,2,2.5,0,1,126.95,1.02,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,485.46,0,0,0,0.0,0.0
42,6,C17H11N2FS3:BH3,-0.29894,0.91,1,0,0,0.0,0,3.46,0,10.54,0,0.42,25.78,0,0,0,0,1,0,0,0,2.0,0,1,13.84,0.72,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,372.35,0,0,0,0.0,0.0
42,7,C17H11N2FS3:BF3,-0.26878,1.3,1,0,0,0.0,3,16.95,0,10.54,0,0.51,25.78,3,0,0,0,1,0,0,3,6.33,0,1,67.81,0.67,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,426.32,0,0,0,0.0,0.0
42,8,C17H11N2FS3:BCl3,-0.2997,1.16,1,0,0,0.0,0,29.29,0,10.54,0,0.95,25.78,0,0,0,0,1,0,0,3,3.42,0,1,117.16,1.36,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,475.67,0,0,0,0.0,0.0
42,9,C17H11N2FS3:BBr3,-0.27022,1.09,1,0,0,0.0,0,62.63,0,10.54,0,1.24,25.78,0,0,0,0,1,0,0,3,2.4,0,1,250.51,1.73,0,1,0,0,0,5,0.741,0,0,11,0.026,0,0,0,609.02,0,0,0,0.0,0.0
42,10,C17H11N2FS3:C18BF15,-0.37484,1.2,1,0,0,4.248,15,15.06,0,10.54,0,0.73,25.78,15,0,0,0,1,0,0,15,4.45,0,1,511.99,0.72,18,1,0,0,18,5,0.741,0,0,11,0.026,15,0,0,870.5,18,3,1,0.5,0.083
