#SMILES,BF3_Affinity,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nBridgehead,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,HybRatio,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n3Ring,n4Ring,n5Ring,n6Ring,n7Ring,nHRing,n5HRing,n6HRing,n7HRing,naRing,n5aRing,n6aRing,naHRing,n5aHRing,n6aHRing,nARing,n3ARing,n4ARing,n5ARing,n6ARing,n7ARing,nAHRing,n5AHRing,n6AHRing,n7AHRing,nFRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,nG12FRing,nFHRing,n8FHRing,n11FHRing,nFARing,n7FARing,n8FARing,n9FARing,n10FARing,n11FARing,nG12FARing,nFAHRing,n8FAHRing,n11FAHRing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
COC,83.55,0,0,0,9,3,0,6,2,0,1,0,0,0,0,0,0,0,8,2,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,4.333333333,3.835567397,4.340282516,8.994173343,8.525490196,8.68,4.875902994,10.45525501,0.481481481,0.426174155,0.482253613,0.999352594,0.947276688,0.964444444,0.541766999,1.161695001,2.01,0,1,0,8.142758,7.755242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2626,12.933,51.93865635,46.04186481,5.115762757
C1CCOCC1,85.36,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,16,6,16,0,0,0,0,16,0,0,0,0,0,0,2,3,0,0,1,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,6.01,0.375,1,0,15.81993,11.76807,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1869,24.67,91.47015307,86.07316494,5.379572809
C1CCCOCC1,87.78,0,0,0,19,7,0,12,6,0,1,0,0,0,0,0,0,0,19,7,19,0,0,0,0,19,0,0,0,0,0,0,2,4,0,0,1,9.333333333,8.33910582,9.965765927,18.6576839,17.70196078,17.96,11.27156647,21.70112395,0.49122807,0.438900306,0.524513996,0.981983363,0.931682147,0.945263158,0.59324034,1.142164418,7.01,0.368421053,1,0,18.823516,13.774484,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.577,29.287,108.7661383,100.088815,5.267832369
C1CCOC1,90.4,0,0,0,13,5,0,8,4,0,1,0,0,0,0,0,0,0,13,5,13,0,0,0,0,13,0,0,0,0,0,0,2,2,0,0,1,6.666666667,6.003413538,6.88211032,12.8820102,12.25098039,12.44,7.674457485,14.87054466,0.512820513,0.461801041,0.529393102,0.990923861,0.942383107,0.956923077,0.590342883,1.143888051,5.01,0.384615385,1,0,12.816344,9.761656,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7968,20.053,74.17416785,72.05751488,5.54288576
CC1CCOC1,92.25,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,16,6,16,0,0,0,0,16,0,0,0,0,0,0,3,1,1,0,1,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,6.01,0.3125,1,0,15.81993,11.76807,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0428,24.6,91.47015307,86.07316494,5.379572809
CC1CCCO1,92.83,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,16,6,16,0,0,0,0,16,0,0,0,0,0,0,2,3,0,0,1,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,6.01,0.3125,1,0,15.81993,11.76807,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1853,24.648,91.47015307,86.07316494,5.379572809
C1=CC(=CC=C1C=O)[N+](=O)[O-],62.32,0,6,6,16,11,0,5,7,1,3,0,0,0,0,0,0,0,16,11,8,2,0,6,8,11,5,0,0,1,5,1,0,0,0,0,0,13,12.58188327,11.25693039,16.87472688,16.55294118,16.828,11.09578743,17.95712059,0.8125,0.786367705,0.703558149,1.05467043,1.034558824,1.05175,0.693486714,1.122320037,11.04,0.375,3,0,18.529965,7.050035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,1.4073,38.4839,130.5570433,151.026943,9.439183939
C1=CC(=CC=C1C=O)C#N,65.06,0,6,6,15,10,0,5,8,1,1,0,0,0,0,0,0,0,15,10,7,1,1,6,8,10,4,1,0,1,4,2,0,0,0,0,0,11.33333333,10.91782533,10.82733218,15.21340131,14.85490196,15.028,11.13530838,16.53834845,0.755555556,0.727855022,0.721822145,1.014226754,0.990326797,1.001866667,0.742353892,1.102556563,10.02,0.4,2,0,18.595965,6.454035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,1.37078,36.5445,127.6361157,131.0371138,8.735807585
CC=O,69.57,0,0,0,7,3,0,4,2,0,1,0,0,0,0,0,0,0,6,2,5,1,0,0,1,5,1,0,0,1,0,0,1,0,0,0,0.5,4,3.667721256,3.798454712,7.106336489,6.8,6.92,4.077348503,8.039965365,0.571428571,0.523960179,0.542636387,1.015190927,0.971428571,0.988571429,0.582478358,1.148566481,2.01,0,1,0,6.809172,4.880828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2052,11.738,49.3021974,44.02621475,6.28945925
C1=CC(=CC=C1C=O)Cl,73.51,0,6,6,14,9,0,5,7,0,1,0,0,0,1,0,0,1,14,9,7,1,0,6,7,10,4,0,0,1,5,1,0,0,0,0,0,12,11.70310549,10.16022451,14.31573197,13.90196078,13.932,10.78201497,15.39923403,0.857142857,0.835936106,0.725730322,1.022552284,0.992997199,0.995142857,0.770143926,1.099945288,9.02,0.428571429,1,0,18.005965,6.394035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,2.1525,36.8395,119.8273558,140.0028925,10.0002066
C1=CC=C(C=C1)C=O,74.88,0,6,6,14,8,0,6,7,0,1,0,0,0,0,0,0,0,14,8,7,1,0,6,7,10,4,0,0,1,5,1,0,0,0,0,0,9.333333333,8.835567397,9.340282516,13.99417334,13.5254902,13.68,9.875902994,15.45525501,0.666666667,0.631111957,0.667163037,0.99958381,0.966106443,0.977142857,0.705421642,1.103946786,8.01,0.428571429,1,0,16.492758,6.887242,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.125,1.4991,31.8295,104.6162877,106.0418648,7.574418915
C1=CC(=CC=C1C=O)F,76.14,0,6,6,14,9,0,5,7,0,1,0,0,1,0,0,0,1,14,9,7,1,0,6,7,10,4,0,0,1,5,1,0,0,0,0,0,10.66666667,10.33339465,9.715923265,14.50691916,14.22352941,14.44,9.810158683,15.7948869,0.761904762,0.738099618,0.693994519,1.036208511,1.015966387,1.031428571,0.70072562,1.128206207,9.02,0.428571429,1,0,16.382965,6.997035,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.6382,31.7875,110.6838467,124.032443,8.859460214
CC1=CC=C(C=C1)C=O,79.62,0,6,6,17,9,0,8,8,0,1,0,0,0,0,0,0,0,17,9,10,1,0,6,7,13,4,0,0,1,4,2,1,0,0,0,0.125,10.66666667,10.00341354,10.88211032,16.8820102,16.25098039,16.44,11.67445749,18.87054466,0.62745098,0.58843609,0.640124136,0.993059423,0.955940023,0.967058824,0.686732793,1.110032039,9.01,0.352941176,1,0,19.496344,8.893656,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111111,1.80752,36.5665,121.912273,120.0575149,7.062206757
COC1=CC=C(C=C1)C=O,84.81,0,6,6,18,10,0,8,8,0,2,0,0,0,0,0,0,0,18,10,11,1,0,6,7,14,4,0,0,1,5,1,0,0,0,0,0.125,12,11.33544251,11.59690942,18.21267298,17.6,17.84,12.15469701,20.07993073,0.666666667,0.629746806,0.644272746,1.011815165,0.977777778,0.991111111,0.675260945,1.115551707,10.02,0.333333333,2,0,20.298344,10.629656,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.5077,38.3815,130.7024999,136.0524295,7.558468305
CN(C)C1=CC=C(C=C1)C=O,103.21,0,6,6,22,11,0,11,9,1,1,0,0,0,0,0,0,0,22,11,15,1,0,6,7,18,4,0,0,1,5,1,0,0,0,0,0.222222222,13.33333333,12.42136375,13.45281559,21.87691187,21.03137255,21.308,14.53097186,24.78421738,0.606060606,0.564607443,0.611491618,0.994405085,0.95597148,0.968545455,0.660498721,1.126555336,11.02,0.272727273,2,0,24.266723,13.613277,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.181818182,1.5651,46.1565,150.2050188,149.084064,6.776548362
CC(C)(C)C(=O)C(C)(C)C,31.32,0,0,0,28,10,0,18,9,0,1,0,0,0,0,0,0,0,27,9,26,1,0,0,1,26,1,0,0,0,1,0,6,0,0,2,0.888888889,13.33333333,11.84264424,14.59124934,27.32119446,25.87843137,26.24,16.66722994,31.94699289,0.476190476,0.42295158,0.521116048,0.975756945,0.924229692,0.937142857,0.595258212,1.140964032,9.01,0,1,0,27.834274,18.925726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6477,43.917,170.374094,142.1357652,5.076277328
CC(=O)CCl,57.49,0,0,0,10,5,0,5,3,0,1,0,0,0,1,0,0,1,9,4,8,1,0,0,1,8,1,0,0,0,1,0,2,0,0,0,0.666666667,8,7.703105487,6.160224506,10.31573197,9.901960784,9.932,6.78201497,11.39923403,0.8,0.770310549,0.616022451,1.031573197,0.990196078,0.9932,0.678201497,1.139923403,4.02,0,1,0,11.325965,6.394035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.8142,21.401,81.80925065,92.00289246,9.200289246
CC(=O)COC1=CC=CC=C1,60.24,0,6,6,21,11,0,10,9,0,2,0,0,0,0,0,0,0,21,11,14,1,0,6,7,17,4,0,0,0,7,0,2,0,0,0,0.222222222,13.33333333,12.50328865,13.13873723,21.10050983,20.3254902,20.6,13.9532515,23.49522038,0.634920635,0.595394698,0.625654154,1.004786182,0.967880486,0.980952381,0.664440547,1.118820018,11.02,0.285714286,2,0,23.30193,12.63607,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.272727273,1.6544,42.618,147.9984851,150.0680796,7.146099027
CC(=O)COC,67.46,0,0,0,14,6,0,8,4,0,2,0,0,0,0,0,0,0,13,5,12,1,0,0,1,12,1,0,0,0,1,0,2,0,0,0,0.75,8,7.335442511,7.596909424,14.21267298,13.6,13.84,8.154697006,16.07993073,0.571428571,0.523960179,0.542636387,1.015190927,0.971428571,0.988571429,0.582478358,1.148566481,5.02,0,2,0,13.618344,10.629656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,0.2218,22.557,92.6843948,88.0524295,6.28945925
CC(C)C(=O)C(C)C,68.07,0,0,0,22,8,0,14,7,0,1,0,0,0,0,0,0,0,21,7,20,1,0,0,1,20,1,0,0,0,1,0,4,0,2,0,0.857142857,10.66666667,9.506951961,11.50759373,21.54552076,20.42745098,20.72,13.07012096,25.11641359,0.484848485,0.43213418,0.523072442,0.979341853,0.928520499,0.941818182,0.594096407,1.141655163,7.01,0,1,0,21.827102,14.912898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.285714286,1.8675,34.683,135.7821235,114.1044651,5.186566594
CC(=O)CC1=CC=CC=C1,68.65,0,6,6,20,10,0,10,9,0,1,0,0,0,0,0,0,0,20,10,13,1,0,6,7,16,4,0,0,0,6,1,1,1,0,0,0.222222222,12,11.17125968,12.42393812,19.76984705,18.97647059,19.2,13.47301198,22.2858343,0.6,0.558562984,0.621196906,0.988492353,0.948823529,0.96,0.673650599,1.114291715,10.01,0.3,1,0,22.49993,10.90007,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2,1.8181,40.827,139.2082582,134.0731649,6.703658247
CCCCC(=O)CCCC,70.7,0,0,0,28,10,0,18,9,0,1,0,0,0,0,0,0,0,27,9,26,1,0,0,1,26,1,0,0,0,1,0,2,6,0,0,0.888888889,13.33333333,11.84264424,14.59124934,27.32119446,25.87843137,26.24,16.66722994,31.94699289,0.476190476,0.42295158,0.521116048,0.975756945,0.924229692,0.937142857,0.595258212,1.140964032,9.01,0,1,0,27.834274,18.925726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.666666667,2.9359,44.057,170.374094,142.1357652,5.076277328
CCC(=O)CC,72.28,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,15,5,14,1,0,0,1,14,1,0,0,0,1,0,2,2,0,0,0.8,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,5.01,0,1,0,15.81993,10.90007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.3755,25.589,101.1901531,86.07316494,5.379572809
CC(=O)C(C)(C)C,72.83,0,0,0,19,7,0,12,6,0,1,0,0,0,0,0,0,0,18,6,17,1,0,0,1,17,1,0,0,0,1,0,4,0,0,1,0.833333333,9.333333333,8.33910582,9.965765927,18.6576839,17.70196078,17.96,11.27156647,21.70112395,0.49122807,0.438900306,0.524513996,0.981983363,0.931682147,0.945263158,0.59324034,1.142164418,6.01,0,1,0,18.823516,12.906484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6215,30.136,118.4861383,100.088815,5.267832369
CCCC(=O)CCC,73.28,0,0,0,22,8,0,14,7,0,1,0,0,0,0,0,0,0,21,7,20,1,0,0,1,20,1,0,0,0,1,0,2,4,0,0,0.857142857,10.66666667,9.506951961,11.50759373,21.54552076,20.42745098,20.72,13.07012096,25.11641359,0.484848485,0.43213418,0.523072442,0.979341853,0.928520499,0.941818182,0.594096407,1.141655163,7.01,0,1,0,21.827102,14.912898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.571428571,2.1557,34.823,135.7821235,114.1044651,5.186566594
CC(=O)CC(C)(C)C,73.32,0,0,0,22,8,0,14,7,0,1,0,0,0,0,0,0,0,21,7,20,1,0,0,1,20,1,0,0,0,1,0,4,1,0,1,0.857142857,10.66666667,9.506951961,11.50759373,21.54552076,20.42745098,20.72,13.07012096,25.11641359,0.484848485,0.43213418,0.523072442,0.979341853,0.928520499,0.941818182,0.594096407,1.141655163,7.01,0,1,0,21.827102,14.912898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.142857143,2.0116,34.753,135.7821235,114.1044651,5.186566594
CCC(C)C(C)=O,73.73,0,0,0,19,7,0,12,6,0,1,0,0,0,0,0,0,0,18,6,17,1,0,0,1,17,1,0,0,0,1,0,3,1,1,0,0.833333333,9.333333333,8.33910582,9.965765927,18.6576839,17.70196078,17.96,11.27156647,21.70112395,0.49122807,0.438900306,0.524513996,0.981983363,0.931682147,0.945263158,0.59324034,1.142164418,6.01,0,1,0,18.823516,12.906484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,1.6215,30.136,118.4861383,100.088815,5.267832369
CCCCCCCCCC(C)=O,74.15,0,0,0,34,12,0,22,11,0,1,0,0,0,0,0,0,0,33,11,32,1,0,0,1,32,1,0,0,0,1,0,2,8,0,0,0.909090909,16,14.17833652,17.67490495,33.09686817,31.32941176,31.76,20.26433892,38.77757218,0.470588235,0.417009898,0.519850145,0.973437299,0.921453287,0.934117647,0.596009968,1.140516829,11.01,0,1,0,33.841446,22.938554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.727272727,3.7161,53.291,204.9660644,170.1670653,5.004913686
CCCCCCC(C)=O,74.3,0,0,0,25,9,0,16,8,0,1,0,0,0,0,0,0,0,24,8,23,1,0,0,1,23,1,0,0,0,1,0,2,5,0,0,0.875,12,10.6747981,13.04942153,24.43335761,23.15294118,23.48,14.86867545,28.53170324,0.48,0.426991924,0.521976861,0.977334304,0.926117647,0.9392,0.594747018,1.14126813,8.01,0,1,0,24.830688,16.919312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,2.5458,39.44,153.0781087,128.1201151,5.124804605
CCCCC(C)C(C)=O,74.47,0,0,0,25,9,0,16,8,0,1,0,0,0,0,0,0,0,24,8,23,1,0,0,1,23,1,0,0,0,1,0,3,3,1,0,0.875,12,10.6747981,13.04942153,24.43335761,23.15294118,23.48,14.86867545,28.53170324,0.48,0.426991924,0.521976861,0.977334304,0.926117647,0.9392,0.594747018,1.14126813,8.01,0,1,0,24.830688,16.919312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,2.4017,39.37,153.0781087,128.1201151,5.124804605
CCCCC(C)=O,74.6,0,0,0,19,7,0,12,6,0,1,0,0,0,0,0,0,0,18,6,17,1,0,0,1,17,1,0,0,0,1,0,2,3,0,0,0.833333333,9.333333333,8.33910582,9.965765927,18.6576839,17.70196078,17.96,11.27156647,21.70112395,0.49122807,0.438900306,0.524513996,0.981983363,0.931682147,0.945263158,0.59324034,1.142164418,6.01,0,1,0,18.823516,12.906484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,1.7656,30.206,118.4861383,100.088815,5.267832369
CC(C)CCC(C)=O,74.84,0,0,0,22,8,0,14,7,0,1,0,0,0,0,0,0,0,21,7,20,1,0,0,1,20,1,0,0,0,1,0,3,2,1,0,0.857142857,10.66666667,9.506951961,11.50759373,21.54552076,20.42745098,20.72,13.07012096,25.11641359,0.484848485,0.43213418,0.523072442,0.979341853,0.928520499,0.941818182,0.594096407,1.141655163,7.01,0,1,0,21.827102,14.912898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,2.0116,34.753,135.7821235,114.1044651,5.186566594
CC(C)C(C)=O,74.84,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,15,5,14,1,0,0,1,14,1,0,0,0,1,0,3,0,1,0,0.8,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,5.01,0,1,0,15.81993,10.90007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1.2314,25.519,101.1901531,86.07316494,5.379572809
CC(C)CC(C)=O,75.09,0,0,0,19,7,0,12,6,0,1,0,0,0,0,0,0,0,18,6,17,1,0,0,1,17,1,0,0,0,1,0,3,1,1,0,0.833333333,9.333333333,8.33910582,9.965765927,18.6576839,17.70196078,17.96,11.27156647,21.70112395,0.49122807,0.438900306,0.524513996,0.981983363,0.931682147,0.945263158,0.59324034,1.142164418,6.01,0,1,0,18.823516,12.906484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,1.6215,30.136,118.4861383,100.088815,5.267832369
CC(=O)C12CC3CC(CC(C3)C1)C2,75.59,0,0,0,31,13,4,18,12,0,1,0,0,0,0,0,0,0,33,15,32,1,0,0,1,32,1,0,0,0,1,0,1,6,3,1,0.916666667,16.33333333,14.84264424,17.59124934,30.32119446,28.87843137,29.24,19.66722994,34.94699289,0.52688172,0.478794976,0.567459656,0.978103047,0.931562302,0.943225806,0.634426772,1.127322351,69.01,0.322580645,1,0,32.844274,18.925726,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.066666667,2.7918,51.286,181.3926728,178.1357652,5.746315006
CC(C)=O,76.03,0,0,0,10,4,0,6,3,0,1,0,0,0,0,0,0,0,9,3,8,1,0,0,1,8,1,0,0,0,1,0,2,0,0,0,0.666666667,5.333333333,4.835567397,5.340282516,9.994173343,9.525490196,9.68,5.875902994,11.45525501,0.533333333,0.48355674,0.534028252,0.999417334,0.95254902,0.968,0.587590299,1.145525501,3.01,0,1,0,9.812758,6.887242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5953,16.355,66.59818262,58.04186481,5.804186481
CCC(C)=O,76.07,0,0,0,13,5,0,8,4,0,1,0,0,0,0,0,0,0,12,4,11,1,0,0,1,11,1,0,0,0,1,0,2,1,0,0,0.75,6.666666667,6.003413538,6.88211032,12.8820102,12.25098039,12.44,7.674457485,14.87054466,0.512820513,0.461801041,0.529393102,0.990923861,0.942383107,0.956923077,0.590342883,1.143888051,4.01,0,1,0,12.816344,8.893656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0.9854,20.972,83.89416785,72.05751488,5.54288576
CCCC(C)=O,76.19,0,0,0,16,6,0,10,5,0,1,0,0,0,0,0,0,0,15,5,14,1,0,0,1,14,1,0,0,0,1,0,2,2,0,0,0.8,8,7.171259679,8.423938123,15.76984705,14.97647059,15.2,9.473011976,18.2858343,0.5,0.44820373,0.526496133,0.985615441,0.936029412,0.95,0.592063249,1.142864644,5.01,0,1,0,15.81993,10.90007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.3755,25.589,101.1901531,86.07316494,5.379572809
CC(=O)C1CC1,83.2,0,0,0,14,6,0,8,5,0,1,0,0,0,0,0,0,0,14,6,13,1,0,0,1,13,1,0,0,0,1,0,1,2,1,0,0.8,7.666666667,7.003413538,7.88211032,13.8820102,13.25098039,13.44,8.674457485,15.87054466,0.547619048,0.500243824,0.56300788,0.991572157,0.946498599,0.96,0.619604106,1.133610333,6.01,0.214285714,1,0,14.486344,8.893656,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.166666667,0.9854,23.405,88.83369412,84.05751488,6.004108205
O=C(C1CC1)C2CC2,87.48,0,0,0,18,8,0,10,7,0,1,0,0,0,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,1,0,0,4,2,0,0.857142857,10,9.171259679,10.42393812,17.76984705,16.97647059,17.2,11.47301198,20.2858343,0.555555556,0.509514427,0.579107674,0.987213725,0.943137255,0.955555556,0.637389554,1.126990795,25.01,0.388888889,1,0,19.15993,10.90007,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.222222222,1.3755,30.455,111.0692056,110.0731649,6.11517583
