#LB_label,#LA_label,#ID,ChargeTransfer,N#R,R-N(-R)-R,R--N--R,R-N=R,R-NH-R,NH2-R,NH3,O=R,S=R,R-S-R,R--S--R,nN(CO)2,C-041,nH,la_MW,la_AMW,la_Mv,la_Me,la_Mp,la_Ms,la_nAT,la_nSK,la_nBT,la_nBO,la_nBM,la_SCBO,la_ARR,la_RBF,la_nAB,la_nH,la_nC,la_nF,la_nCL,la_nB,la_nHM,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_Hy,la_MLOGP,la_LAI
46,9,C5H7N:BBr3,-0.27586,0,1,0,0,0,0,0,0,0,0,0,0,0,7,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
46,11,C5H7N:BI3,-0.25222,0,1,0,0,0,0,0,0,0,0,0,0,0,7,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
47,1,C5H7N:AlCl3,-0.15092,0,0,0,0,1,0,0,0,0,0,0,0,0,7,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
47,2,C5H7N:AlH3,-0.1358,0,0,0,0,1,0,0,0,0,0,0,0,0,7,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
47,3,C5H7N:C18F15Al,-0.1589,0,0,0,0,1,0,0,0,0,0,0,0,0,7,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
47,4,C5H7N:C3H9Al,-0.12482,0,0,0,0,1,0,0,0,0,0,0,0,0,7,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
47,5,C5H7N:C2H5AlCl2,-0.13756,0,0,0,0,1,0,0,0,0,0,0,0,0,7,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
47,6,C5H7N:BH3,-0.31618,0,0,0,0,1,0,0,0,0,0,0,0,0,7,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
47,7,C5H7N:BF3,-0.26432,0,0,0,0,1,0,0,0,0,0,0,0,0,7,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
47,8,C5H7N:BCl3,-0.30818,0,0,0,0,1,0,0,0,0,0,0,0,0,7,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
47,9,C5H7N:BBr3,-0.29994,0,0,0,0,1,0,0,0,0,0,0,0,0,7,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
47,10,C5H7N:C18BF15,-0.35104,0,0,0,0,1,0,0,0,0,0,0,0,0,7,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
47,11,C5H7N:BI3,-0.27818,0,0,0,0,1,0,0,0,0,0,0,0,0,7,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
47,12,C5H7N:O2S,-0.1251,0,0,0,0,1,0,0,0,0,0,0,0,0,7,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
48,1,C6H9N:AlCl3,-0.1389,0,0,0,0,1,0,0,0,0,0,0,0,0,9,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
48,2,C6H9N:AlH3,-0.12176,0,0,0,0,1,0,0,0,0,0,0,0,0,9,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
48,3,C6H9N:C18F15Al,-0.14876,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
48,4,C6H9N:C3H9Al,-0.11248,0,0,0,0,1,0,0,0,0,0,0,0,0,9,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
48,5,C6H9N:C2H5AlCl2,-0.12606,0,0,0,0,1,0,0,0,0,0,0,0,0,9,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
48,6,C6H9N:BH3,-0.30038,0,0,0,0,1,0,0,0,0,0,0,0,0,9,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
48,7,C6H9N:BF3,-0.258,0,0,0,0,1,0,0,0,0,0,0,0,0,9,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
48,8,C6H9N:BCl3,-0.28906,0,0,0,0,1,0,0,0,0,0,0,0,0,9,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
48,9,C6H9N:BBr3,-0.27952,0,0,0,0,1,0,0,0,0,0,0,0,0,9,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
48,10,C6H9N:C18BF15,-0.3393,0,0,0,0,1,0,0,0,0,0,0,0,0,9,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
48,11,C6H9N:BI3,-0.25926,0,0,0,0,1,0,0,0,0,0,0,0,0,9,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
48,12,C6H9N:O2S,-0.16008,0,0,0,0,1,0,0,0,0,0,0,0,0,9,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
49,1,C6H9N:AlCl3,-0.14898,0,0,0,0,1,0,0,0,0,0,0,0,0,9,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
49,2,C6H9N:AlH3,-0.12524,0,0,0,0,1,0,0,0,0,0,0,0,0,9,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
49,3,C6H9N:C18F15Al,-0.15402,0,0,0,0,1,0,0,0,0,0,0,0,0,9,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
49,4,C6H9N:C3H9Al,-0.10432,0,0,0,0,1,0,0,0,0,0,0,0,0,9,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
49,5,C6H9N:C2H5AlCl2,-0.1378,0,0,0,0,1,0,0,0,0,0,0,0,0,9,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
49,6,C6H9N:BH3,-0.30392,0,0,0,0,1,0,0,0,0,0,0,0,0,9,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
49,7,C6H9N:BF3,-0.2296,0,0,0,0,1,0,0,0,0,0,0,0,0,9,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
49,8,C6H9N:BCl3,-0.2971,0,0,0,0,1,0,0,0,0,0,0,0,0,9,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
49,9,C6H9N:BBr3,-0.29312,0,0,0,0,1,0,0,0,0,0,0,0,0,9,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
49,10,C6H9N:C18BF15,-0.34458,0,0,0,0,1,0,0,0,0,0,0,0,0,9,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
49,11,C6H9N:BI3,-0.27014,0,0,0,0,1,0,0,0,0,0,0,0,0,9,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
50,1,C4H3NF2:AlCl3,-0.13104,0,0,0,0,1,0,0,0,0,0,0,0,0,3,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
50,2,C4H3NF2:AlH3,-0.11022,0,0,0,0,1,0,0,0,0,0,0,0,0,3,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
50,3,C4H3NF2:C18F15Al,-0.14378,0,0,0,0,1,0,0,0,0,0,0,0,0,3,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
50,4,C4H3NF2:C3H9Al,-0.08894,0,0,0,0,1,0,0,0,0,0,0,0,0,3,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
50,5,C4H3NF2:C2H5AlCl2,-0.12188,0,0,0,0,1,0,0,0,0,0,0,0,0,3,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
50,6,C4H3NF2:BH3,-0.26972,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
50,7,C4H3NF2:BF3,-0.01534,0,0,0,0,1,0,0,0,0,0,0,0,0,3,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
50,8,C4H3NF2:BCl3,-0.0149,0,0,0,0,1,0,0,0,0,0,0,0,0,3,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
50,9,C4H3NF2:BBr3,-0.0164,0,0,0,0,1,0,0,0,0,0,0,0,0,3,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
50,10,C4H3NF2:C18BF15,-0.31982,0,0,0,0,1,0,0,0,0,0,0,0,0,3,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
50,11,C4H3NF2:BI3,-0.0039,0,0,0,0,1,0,0,0,0,0,0,0,0,3,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
51,2,C7H11N:AlH3,-0.10998,0,1,0,0,0,0,0,0,0,0,0,0,0,11,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
51,3,C7H11N:C18F15Al,-0.14878,0,1,0,0,0,0,0,0,0,0,0,0,0,11,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
51,4,C7H11N:C3H9Al,-0.09028,0,1,0,0,0,0,0,0,0,0,0,0,0,11,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
51,5,C7H11N:C2H5AlCl2,-0.1177,0,1,0,0,0,0,0,0,0,0,0,0,0,11,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
51,6,C7H11N:BH3,-0.28924,0,1,0,0,0,0,0,0,0,0,0,0,0,11,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
51,7,C7H11N:BF3,-0.22918,0,1,0,0,0,0,0,0,0,0,0,0,0,11,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
51,8,C7H11N:BCl3,-0.28098,0,1,0,0,0,0,0,0,0,0,0,0,0,11,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
51,9,C7H11N:BBr3,-0.27362,0,1,0,0,0,0,0,0,0,0,0,0,0,11,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
51,11,C7H11N:BI3,-0.25052,0,1,0,0,0,0,0,0,0,0,0,0,0,11,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
53,1,C7H11N:AlCl3,-0.16168,0,0,0,0,1,0,0,0,0,0,0,0,0,11,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
53,2,C7H11N:AlH3,-0.14604,0,0,0,0,1,0,0,0,0,0,0,0,0,11,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
53,3,C7H11N:C18F15Al,-0.15582,0,0,0,0,1,0,0,0,0,0,0,0,0,11,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
53,4,C7H11N:C3H9Al,-0.1304,0,0,0,0,1,0,0,0,0,0,0,0,0,11,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
53,5,C7H11N:C2H5AlCl2,-0.14708,0,0,0,0,1,0,0,0,0,0,0,0,0,11,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
53,6,C7H11N:BH3,-0.31716,0,0,0,0,1,0,0,0,0,0,0,0,0,11,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
53,7,C7H11N:BF3,-0.26738,0,0,0,0,1,0,0,0,0,0,0,0,0,11,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
53,8,C7H11N:BCl3,-0.30816,0,0,0,0,1,0,0,0,0,0,0,0,0,11,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
53,9,C7H11N:BBr3,-0.30148,0,0,0,0,1,0,0,0,0,0,0,0,0,11,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
53,10,C7H11N:C18BF15,-0.35744,0,0,0,0,1,0,0,0,0,0,0,0,0,11,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
53,11,C7H11N:BI3,-0.28476,0,0,0,0,1,0,0,0,0,0,0,0,0,11,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
53,12,C7H11N:O2S,-0.15554,0,0,0,0,1,0,0,0,0,0,0,0,0,11,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
54,1,C5H5NF2:AlCl3,-0.14554,0,0,0,0,1,0,0,0,0,0,0,0,0,5,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
54,2,C5H5NF2:AlH3,-0.12828,0,0,0,0,1,0,0,0,0,0,0,0,0,5,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
54,3,C5H5NF2:C18F15Al,-0.1553,0,0,0,0,1,0,0,0,0,0,0,0,0,5,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
54,4,C5H5NF2:C3H9Al,-0.11604,0,0,0,0,1,0,0,0,0,0,0,0,0,5,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
54,5,C5H5NF2:C2H5AlCl2,-0.13674,0,0,0,0,1,0,0,0,0,0,0,0,0,5,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
54,6,C5H5NF2:BH3,-0.29168,0,0,0,0,1,0,0,0,0,0,0,0,0,5,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
54,7,C5H5NF2:BF3,-0.19046,0,0,0,0,1,0,0,0,0,0,0,0,0,5,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
54,8,C5H5NF2:BCl3,-0.27896,0,0,0,0,1,0,0,0,0,0,0,0,0,5,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
54,9,C5H5NF2:BBr3,-0.28016,0,0,0,0,1,0,0,0,0,0,0,0,0,5,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
54,10,C5H5NF2:C18BF15,-0.31808,0,0,0,0,1,0,0,0,0,0,0,0,0,5,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
54,11,C5H5NF2:BI3,-0.25116,0,0,0,0,1,0,0,0,0,0,0,0,0,5,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
54,12,C5H5NF2:O2S,-0.09532,0,0,0,0,1,0,0,0,0,0,0,0,0,5,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
55,1,C8H13N:AlCl3,-0.14126,0,1,0,0,0,0,0,0,0,0,0,0,0,13,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
55,2,C8H13N:AlH3,-0.12648,0,1,0,0,0,0,0,0,0,0,0,0,0,13,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
55,3,C8H13N:C18F15Al,-0.15646,0,1,0,0,0,0,0,0,0,0,0,0,0,13,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
55,4,C8H13N:C3H9Al,-0.11302,0,1,0,0,0,0,0,0,0,0,0,0,0,13,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
55,5,C8H13N:C2H5AlCl2,-0.1265,0,1,0,0,0,0,0,0,0,0,0,0,0,13,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
55,6,C8H13N:BH3,-0.31664,0,1,0,0,0,0,0,0,0,0,0,0,0,13,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
55,7,C8H13N:BF3,-0.25744,0,1,0,0,0,0,0,0,0,0,0,0,0,13,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
55,8,C8H13N:BCl3,-0.28576,0,1,0,0,0,0,0,0,0,0,0,0,0,13,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
55,9,C8H13N:BBr3,-0.27502,0,1,0,0,0,0,0,0,0,0,0,0,0,13,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
55,10,C8H13N:C18BF15,-0.3334,0,1,0,0,0,0,0,0,0,0,0,0,0,13,511.99,15.06,0.73,1.2,0.72,4.45,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,1,0,15,3,15,18,0,15,4.248,-0.525,7.875,1
55,11,C8H13N:BI3,-0.2521,0,1,0,0,0,0,0,0,0,0,0,0,0,13,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
55,12,C8H13N:O2S,-0.17714,0,1,0,0,0,0,0,0,0,0,0,0,0,13,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
56,1,C6H7NF2:AlCl3,-0.137,0,1,0,0,0,0,0,0,0,0,0,0,0,7,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
56,2,C6H7NF2:AlH3,-0.11772,0,1,0,0,0,0,0,0,0,0,0,0,0,7,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
56,3,C6H7NF2:C18F15Al,-0.1502,0,1,0,0,0,0,0,0,0,0,0,0,0,7,528.16,15.53,0.76,1.19,0.78,4.43,34,34,36,36,18,45,0.5,0.083,18,0,18,15,0,0,1,15,3,15,15,0,15,4.248,-0.525,7.875,1
56,4,C6H7NF2:C3H9Al,-0.10584,0,1,0,0,0,0,0,0,0,0,0,0,0,7,72.1,5.55,0.56,0.93,0.79,1.69,13,4,12,3,0,3,0,0,0,9,3,0,0,0,1,0,0,0,0,0,0,0,-0.646,1.364,0
56,5,C6H7NF2:C2H5AlCl2,-0.12202,0,1,0,0,0,0,0,0,0,0,0,0,0,7,126.95,12.7,0.71,0.99,1.02,2.5,10,5,9,4,0,4,0,0,0,5,2,0,2,0,1,2,0,0,0,0,0,0,-0.359,1.817,0
56,6,C6H7NF2:BH3,-0.28148,0,1,0,0,0,0,0,0,0,0,0,0,0,7,13.84,3.46,0.42,0.91,0.72,2,4,1,3,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,3,0,0,0,-1.041,0
56,7,C6H7NF2:BF3,-0.21246,0,1,0,0,0,0,0,0,0,0,0,0,0,7,67.81,16.95,0.51,1.3,0.67,6.33,4,4,3,3,0,3,0,0,0,0,0,3,0,1,0,3,0,3,0,0,0,0,0,0.546,0
56,8,C6H7NF2:BCl3,-0.26702,0,1,0,0,0,0,0,0,0,0,0,0,0,7,117.16,29.29,0.95,1.16,1.36,3.42,4,4,3,3,0,3,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,1.364,0
56,9,C6H7NF2:BBr3,-0.26898,0,1,0,0,0,0,0,0,0,0,0,0,0,7,250.51,62.63,1.24,1.09,1.73,2.4,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.026,0
56,11,C6H7NF2:BI3,-0.2425,0,1,0,0,0,0,0,0,0,0,0,0,0,7,391.51,97.88,1.49,0.97,2.71,1.92,4,4,3,3,0,3,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,2.604,0
56,12,C6H7NF2:O2S,-0.10692,0,1,0,0,0,0,0,0,0,0,0,0,0,7,64.07,21.36,0.7,1.24,0.85,5.28,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.585,0,-2.379,0
57,1,C9H4N2O:AlCl3,-0.15466,2,0,0,0,0,0,0,1,0,0,0,0,0,4,133.33,33.33,1.16,1.1,1.89,3.28,4,4,3,3,0,3,0,0,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,1.364,0
57,2,C9H4N2O:AlH3,-0.13268,2,0,0,0,0,0,0,1,0,0,0,0,0,4,30.01,7.5,0.63,0.86,1.25,2,4,1,3,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,-1.041,0
