#LB_label,#LA_label,#ID,ChargeTransfer,nH,nR08,nCp,nCs,nCq,nRNH2,nRNHR,nRNR2,nPyrrolidines,nPyrroles,nThiophenes,nPyridines,nPyrazines,nHDon,C-001,C-002,C-006,C-008,C-016,C-018,C-027,C-028,C-033,C-034,H-046,H-048,H-049,H-051,H-052,N-075,F-084,la_AMW,la_Me,la_Ms,la_nBM,la_ARR,la_RBF,la_nAB,la_nF,la_nCL,la_nB,la_nX,la_nBnz,la_nHAcc,la_C-026,la_H-050,la_F-084,la_Ui,la_MLOGP,la_LAI
26,12,C5H3N3S:O2S,-0.10498,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,3,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
27,1,C16H10N2S2:AlCl3,-0.17646,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
27,2,C16H10N2S2:AlH3,-0.16576,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
27,3,C16H10N2S2:C18F15Al,-0.19932,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
27,4,C16H10N2S2:C3H9Al,-0.14592,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
27,5,C16H10N2S2:C2H5AlCl2,-0.16122,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
27,6,C16H10N2S2:BH3,-0.30552,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
27,7,C16H10N2S2:BF3,-0.26482,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
27,8,C16H10N2S2:BCl3,-0.29402,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
27,9,C16H10N2S2:BBr3,-0.27312,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
27,10,C16H10N2S2:C18BF15,-0.34212,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
27,11,C16H10N2S2:BI3,-0.21718,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
27,12,C16H10N2S2:O2S,-0.05022,10,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,2,0,2,0,0,0,2,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
28,1,C6H4N2S:AlCl3,-0.15454,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
28,2,C6H4N2S:AlH3,-0.14188,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
28,3,C6H4N2S:C18F15Al,-0.17022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
28,4,C6H4N2S:C3H9Al,-0.13012,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
28,5,C6H4N2S:C2H5AlCl2,-0.1343,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
28,6,C6H4N2S:BH3,-0.30032,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
28,7,C6H4N2S:BF3,-0.26152,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
28,8,C6H4N2S:BCl3,-0.29988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
28,9,C6H4N2S:BBr3,-0.2709,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
28,10,C6H4N2S:C18BF15,-0.3734,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
28,11,C6H4N2S:BI3,-0.17652,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
28,12,C6H4N2S:O2S,-0.03074,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
29,1,C8H6N2:AlCl3,-0.15794,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
29,2,C8H6N2:AlH3,-0.14948,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
29,3,C8H6N2:C18F15Al,-0.17398,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
29,4,C8H6N2:C3H9Al,-0.13872,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
29,5,C8H6N2:C2H5AlCl2,-0.15058,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
29,6,C8H6N2:BH3,-0.31266,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
29,7,C8H6N2:BF3,-0.28844,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
29,8,C8H6N2:BCl3,-0.30078,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
29,9,C8H6N2:BBr3,-0.27632,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
29,10,C8H6N2:C18BF15,-0.36424,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
29,11,C8H6N2:BI3,-0.22648,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
29,12,C8H6N2:O2S,-0.10128,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
30,1,C10H10N2:AlCl3,-0.161,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
30,2,C10H10N2:AlH3,-0.15786,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
30,3,C10H10N2:C18F15Al,-0.17622,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
30,4,C10H10N2:C3H9Al,-0.14216,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
30,5,C10H10N2:C2H5AlCl2,-0.15728,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
30,6,C10H10N2:BH3,-0.3179,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
30,7,C10H10N2:BF3,-0.29434,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
30,8,C10H10N2:BCl3,-0.30644,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
30,9,C10H10N2:BBr3,-0.2826,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
30,10,C10H10N2:C18BF15,-0.37034,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
30,11,C10H10N2:BI3,-0.2361,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
30,12,C10H10N2:O2S,-0.1104,10,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2,0,0,6,0,2,0,0,2,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
31,1,C8H4N2F2:AlCl3,-0.15562,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
31,2,C8H4N2F2:AlH3,-0.14308,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
31,3,C8H4N2F2:C18F15Al,-0.16744,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
31,4,C8H4N2F2:C3H9Al,-0.1333,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
31,5,C8H4N2F2:C2H5AlCl2,-0.14826,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
31,6,C8H4N2F2:BH3,-0.30772,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
31,7,C8H4N2F2:BF3,-0.28338,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
31,8,C8H4N2F2:BCl3,-0.2948,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
31,9,C8H4N2F2:BBr3,-0.26946,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
31,10,C8H4N2F2:C18BF15,-0.35706,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
31,11,C8H4N2F2:BI3,-0.2081,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
31,12,C8H4N2F2:O2S,-0.0909,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,2,2,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
32,1,C6H3N2FS:AlCl3,-0.152,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
32,2,C6H3N2FS:AlH3,-0.13864,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
32,3,C6H3N2FS:C18F15Al,-0.16582,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
32,4,C6H3N2FS:C3H9Al,-0.12724,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
32,5,C6H3N2FS:C2H5AlCl2,-0.13144,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
32,6,C6H3N2FS:BH3,-0.2967,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
32,7,C6H3N2FS:BF3,-0.2646,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
32,8,C6H3N2FS:BCl3,-0.29622,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
32,9,C6H3N2FS:BBr3,-0.2666,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
32,10,C6H3N2FS:C18BF15,-0.36924,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
32,11,C6H3N2FS:BI3,-0.16242,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
32,12,C6H3N2FS:O2S,-0.02704,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
33,1,C6H2N2F2S:AlCl3,-0.14932,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
33,2,C6H2N2F2S:AlH3,-0.13678,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
33,3,C6H2N2F2S:C18F15Al,-0.1625,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
33,4,C6H2N2F2S:C3H9Al,-0.12726,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
33,5,C6H2N2F2S:C2H5AlCl2,-0.12934,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
33,6,C6H2N2F2S:BH3,-0.29572,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
33,7,C6H2N2F2S:BF3,-0.26272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
33,8,C6H2N2F2S:BCl3,-0.2944,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
33,9,C6H2N2F2S:BBr3,-0.26428,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
33,10,C6H2N2F2S:C18BF15,-0.37078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
33,11,C6H2N2F2S:BI3,-0.15226,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
33,12,C6H2N2F2S:O2S,-0.0247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
34,1,C6H2N4S2:AlCl3,-0.1524,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
34,2,C6H2N4S2:AlH3,-0.13842,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
34,3,C6H2N4S2:C18F15Al,-0.16316,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,15.53,1.19,4.43,18,0.5,0.083,18,15,0,0,15,3,15,15,0,15,4.248,7.875,1
34,4,C6H2N4S2:C3H9Al,-0.12208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5.55,0.93,1.69,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.364,0
34,5,C6H2N4S2:C2H5AlCl2,-0.12776,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,12.7,0.99,2.5,0,0.0,0.0,0,0,2,0,2,0,0,0,0,0,0.0,1.817,0
34,6,C6H2N4S2:BH3,-0.29008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3.46,0.91,2.0,0,0.0,0.0,0,0,0,1,0,0,0,0,3,0,0.0,-1.041,0
34,7,C6H2N4S2:BF3,-0.26378,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,16.95,1.3,6.33,0,0.0,0.0,0,3,0,1,3,0,3,0,0,0,0.0,0.546,0
34,8,C6H2N4S2:BCl3,-0.29376,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,29.29,1.16,3.42,0,0.0,0.0,0,0,3,1,3,0,0,0,0,0,0.0,1.364,0
34,9,C6H2N4S2:BBr3,-0.26078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,62.63,1.09,2.4,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.026,0
34,10,C6H2N4S2:C18BF15,-0.3635,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,15.06,1.2,4.45,18,0.5,0.083,18,15,0,1,15,3,15,18,0,15,4.248,7.875,1
34,11,C6H2N4S2:BI3,-0.11668,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,97.88,0.97,1.92,0,0.0,0.0,0,0,0,1,3,0,0,0,0,0,0.0,2.604,0
34,12,C6H2N4S2:O2S,-0.02492,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,21.36,1.24,5.28,2,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1.585,-2.379,0
35,1,C10H4N4S2:AlCl3,-0.14464,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,33.33,1.1,3.28,0,0.0,0.0,0,0,3,0,3,0,0,0,0,0,0.0,1.364,0
35,2,C10H4N4S2:AlH3,-0.13482,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7.5,0.86,2.0,0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,0.0,-1.041,0
